m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z,m4_x,m4_y,m4_z,m5_x,m5_y,m5_z,m6_x,m6_y,m6_z,m7_x,m7_y,m7_z,m8_x,m8_y,m8_z,m9_x,m9_y,m9_z,m10_x,m10_y,m10_z,m11_x,m11_y,m11_z,m12_x,m12_y,m12_z,m13_x,m13_y,m13_z,m14_x,m14_y,m14_z,m15_x,m15_y,m15_z,m16_x,m16_y,m16_z,m17_x,m17_y,m17_z,m18_x,m18_y,m18_z,m19_x,m19_y,m19_z
8.515056482519306,-5.518169018125201,0.0,-7.252223443264915,6.2017317089400725,0.0,-3.755384643117527,6.275564615042719,0.0,-8.763855440439192,-9.436922146447788,0.0,1.24417496613086,8.699753606626519,0.0,-4.538815875335803,18.0115712427456,0.0,-2.2762776874273545,-2.998084760684864,0.0,-9.117955002706749,-12.5515493668773,0.0,7.563610344455433,-1.0028841334383518,0.0,9.880699608476633,0.8221466286147122,0.0,6.627554073772861,14.593787061956204,0.0,-4.816006485762694,-2.9347271313152117,0.0,0.1271974772073098,-16.134167540569923,0.0,5.242694191044629,-0.9376000281335766,0.0,-4.2713536612940235,-7.150227385907668,0.0,-4.990332651648175,1.4664743999771748,0.0,0.009342855033348751,-11.501946218175995,0.0,10.684000794508817,5.517435479902815,0.0,5.102741396256771,5.860948294485411,0.0,16.955285940421792,2.65819246067127,0.0
8.639817750037437,-5.548112109606204,0.0,-7.042152293444558,6.421285364277487,0.0,-3.840546795882771,6.198272832815558,0.0,-8.525016643132277,-9.450469844700653,0.0,1.1742705477519029,8.703340368670641,0.0,-4.651431217189165,17.72516966903715,0.0,-1.8955958087276104,-2.8269428276815463,0.0,-8.90695174368534,-12.145597498704001,0.0,7.484888646276787,-0.7610268973173182,0.0,10.051996195892457,0.9837979740177526,0.0,6.6704336710684755,13.994997978485067,0.0,-5.037839782376268,-3.063746162649547,0.0,0.08333441505198419,-15.71263886116109,0.0,5.2090144680960195,-0.906556945432322,0.0,-4.285918110388802,-6.947234467610686,0.0,-4.881211764345474,1.2570136668311305,0.0,-0.2194391604936956,-11.090612716551172,0.0,10.562647929341626,5.3874572800705405,0.0,5.292185333545734,5.871468513343186,0.0,16.93284647970429,2.5145528496504115,0.0
8.656768313363742,-5.649150263676397,0.0,-7.090055130861994,6.485306839782029,0.0,-3.801014225443713,5.712395690309928,0.0,-8.766707610748032,-9.26588568935294,0.0,0.9270113493665874,9.164135090108875,0.0,-4.50867242643358,17.745667339965888,0.0,-1.4325652560080393,-2.8824178348597127,0.0,-8.810705465686205,-12.148974727322468,0.0,7.935574104747335,-1.016878659563327,0.0,10.043357622633707,0.9834890235175909,0.0,6.456561603905844,13.724091454131564,0.0,-5.112117791848441,-3.5045458107440215,0.0,0.05247788413292334,-15.340402475370055,0.0,4.922817868095716,-1.1884524863825894,0.0,-4.154122950598052,-6.699196006000728,0.0,-5.185850870606245,1.2073330593296394,0.0,-0.03827168206112638,-10.811745608244838,0.0,10.723681724271891,5.671110173392041,0.0,5.33520898818439,5.996815985900939,0.0,16.605244209702484,2.552235106856232,0.0
8.562507346365384,-6.117880302436137,0.0,-6.946228693367065,6.311286919783049,0.0,-3.925446464257101,5.736614532810392,0.0,-8.86729548937294,-9.41016922101309,0.0,1.3696936556789798,8.943059549675452,0.0,-4.57041059688053,17.33893367595216,0.0,-1.011335892496456,-2.6444342002721646,0.0,-8.770787021658938,-12.203609050464017,0.0,7.94958278076938,-1.153916482553992,0.0,9.81743377563389,1.0372777652492955,0.0,6.449109003197342,13.972387777180597,0.0,-5.094112303142672,-3.385831671170234,0.0,0.06853875020158465,-15.040369569313425,0.0,4.858072240250636,-1.0859430297267794,0.0,-4.1116279345377444,-6.650805261318797,0.0,-5.135526571820504,1.0478059634311574,0.0,-0.17265874896420683,-10.57284013254076,0.0,10.553678849302335,5.428707609016105,0.0,5.378984029499411,5.937436762008875,0.0,16.382521042433247,2.6202898668830032,0.0
8.63392296687518,-6.093813502866322,0.0,-6.8060972979094645,6.508169674970068,0.0,-4.016809607488349,5.77476603539515,0.0,-8.82561838065516,-9.05401288684604,0.0,1.139955855023201,8.685109353124382,0.0,-4.295584602752997,16.760035448552387,0.0,-1.1447298561949375,-2.2878375441057432,0.0,-8.858088721214411,-12.097543271724174,0.0,7.884455685013791,-1.4946313114263359,0.0,10.172503505151889,1.0401185493317506,0.0,6.572304398802647,13.872829052101865,0.0,-4.964188796615487,-3.130337239496711,0.0,-0.07779136660578836,-14.503188454822501,0.0,4.834375155632711,-0.49859651754742196,0.0,-4.244616795402,-6.919464578334793,0.0,-5.442491454878229,1.0086895157411195,0.0,0.224805184232606,-10.595088082259931,0.0,10.424261366897978,5.291375721582667,0.0,5.533371191022019,5.921500915536491,0.0,16.301579076485332,2.468811609075957,0.0
8.60089281333938,-6.215101415137845,0.0,-6.82597119866456,6.543383664568438,0.0,-3.8518873723420914,5.59992150493667,0.0,-8.70927817507001,-9.030127029279079,0.0,1.0904488680005966,9.02212385512189,0.0,-4.522157908270277,16.6611960981406,0.0,-1.1985025321422058,-2.246296506512253,0.0,-8.710854384312473,-11.832459779673952,0.0,7.897629341266941,-1.6144655038920759,0.0,9.890660847422282,1.1329332476367102,0.0,6.388796385383285,13.668271882371974,0.0,-5.306991307414206,-3.303919570588689,0.0,-0.4544132887950054,-14.425668717996096,0.0,4.435469382051192,-0.453488022339893,0.0,-4.08296094066787,-6.128463193246171,0.0,-5.441053642964949,0.8877393631908865,0.0,0.0658076260146089,-10.309921357114986,0.0,10.380264463061678,5.258753846444358,0.0,5.861075705947025,5.903560834033853,0.0,15.984731272582422,2.040273357655645,0.0
8.598670147800926,-6.106601680762381,0.0,-6.657931825475319,6.73864435216023,0.0,-3.9162866709061652,5.488926110702857,0.0,-8.612080064299038,-8.661048928710853,0.0,0.8782611405492877,8.885542337668939,0.0,-4.253732493868083,16.5894035487341,0.0,-0.7942355448681144,-2.150608347934367,0.0,-8.507283724556293,-11.95003715818251,0.0,8.096250237852578,-1.7523925337200694,0.0,9.779394559273184,1.1829339031956576,0.0,6.313232419133106,13.788176685560197,0.0,-5.181070384327717,-3.124364452119762,0.0,-0.5506395855623017,-14.36983420094922,0.0,4.481942286118714,-0.3016199616902286,0.0,-3.8129243690618906,-5.942997037347643,0.0,-5.492089716717362,0.7319149306041757,0.0,0.14397628197985457,-10.346055500618512,0.0,10.241284651206795,5.371181898425259,0.0,5.821093484251368,5.6136622582678175,0.0,15.787724204931589,2.032628060559015,0.0
8.404488837456219,-6.323173507492977,0.0,-6.789866335500085,6.919982148446782,0.0,-3.827960205332596,5.474164006742169,0.0,-8.650462762130493,-8.65422970109271,0.0,0.9135698688059309,8.745283932147325,0.0,-4.3216191924200515,16.239214666185163,0.0,-0.7757500543359044,-2.113445405478576,0.0,-8.67425490535503,-11.957841821206047,0.0,8.374874308134608,-1.2858337954400776,0.0,9.629454370506645,1.1909874230396593,0.0,6.180576683965667,13.748451796284595,0.0,-5.1683837842153775,-2.922012538523072,0.0,-0.5718008230632764,-14.238251659523028,0.0,4.134198930028853,-0.2509364354526438,0.0,-3.6349303767166035,-5.595830069154085,0.0,-5.512605453597324,0.6041689849753464,0.0,0.15936013055654658,-10.104506448717268,0.0,9.946458229900498,5.777441863121254,0.0,5.909220200478759,5.88163915948614,0.0,15.440000644978666,1.8858135660804556,0.0
7.970917922189101,-6.085618100645308,0.0,-6.685234942953493,6.491725090439613,0.0,-3.6381202096212024,5.337509119364095,0.0,-8.476678777170923,-8.248607760709495,0.0,0.9481215024468429,8.922030759477355,0.0,-4.235731922172779,16.2668295165459,0.0,-0.7315937211405343,-2.5034066722562427,0.0,-8.850474101279236,-11.985619068551735,0.0,8.010320047910996,-1.342933913181822,0.0,9.748789453825523,1.267663625795191,0.0,6.225125155776647,13.500615584468504,0.0,-4.817360204441682,-3.076763590627895,0.0,-0.19547636048924433,-14.157289552010479,0.0,4.027762482544503,-0.15833159756785142,0.0,-3.4231308546363306,-4.961254620481133,0.0,-5.505520890266098,0.3238509352278569,0.0,-0.0371165853428968,-9.926819140497559,0.0,9.99996651336581,5.680944343762384,0.0,5.829629141374202,6.088249858143571,0.0,15.56872593539898,1.584748168185352,0.0
7.78894233257413,-6.303378217139514,0.0,-6.737857939602934,6.243785768387256,0.0,-3.7499591943755086,5.206831320421903,0.0,-8.347931423875314,-8.302788394820315,0.0,0.8776947365835809,8.841907060925761,0.0,-3.9276969673937514,15.511289231898875,0.0,-0.45783947903226646,-1.9592442770011007,0.0,-8.708823007115468,-11.577988251223978,0.0,7.9908176302445115,-1.0863496184775288,0.0,9.707252641845681,1.1307898593976995,0.0,6.1097020624538745,13.272228941399536,0.0,-4.884529626228567,-3.204338248168332,0.0,-0.24739931786811026,-14.067180971181699,0.0,3.8772212486671904,-0.19089597784166126,0.0,-3.1075869998868315,-4.971344074984269,0.0,-5.572578812258928,0.6326646641252844,0.0,-0.373312563275626,-9.853844978412338,0.0,10.17623494242006,5.916211661358018,0.0,5.803278637156605,6.085381632308364,0.0,15.233077750566231,1.6644779151231668,0.0
7.814751209492676,-6.376987386747741,0.0,-6.467225014354167,6.073878468450049,0.0,-4.133182137419945,5.151036058799184,0.0,-8.447138872434978,-8.357354754826986,0.0,1.054404731662443,8.992260432073294,0.0,-4.193882194922714,15.138317529396664,0.0,-0.6877697128614448,-1.7397397510316364,0.0,-8.371994918459677,-11.554706482481041,0.0,8.154821888875047,-1.3204382327397697,0.0,9.543292499754944,1.5103919850792593,0.0,6.021579516531386,13.076443720027498,0.0,-5.161003810998034,-3.028353111104514,0.0,-0.10367129127351571,-13.769613251665088,0.0,3.5055451674471367,-0.09404447824441979,0.0,-2.775422141742782,-5.00833436634496,0.0,-5.304842050334096,1.0464385903999978,0.0,-0.24565256062801108,-9.66384074895286,0.0,10.210757463204937,5.827434743645805,0.0,5.601268901084072,6.01881555852194,0.0,14.993018924585519,1.4582724575034371,0.0
7.815356182142854,-6.143819599672205,0.0,-6.1324770601874645,6.142873533992327,0.0,-4.481659715267489,4.7796793784848175,0.0,-8.635744429452298,-7.882078050772971,0.0,0.9535111463028727,9.192569573262938,0.0,-4.045217579889411,14.935309664989889,0.0,-0.574603904373945,-1.8519475788808861,0.0,-8.363853521506469,-11.644128445262025,0.0,7.968436173107264,-1.2809992151329646,0.0,9.728064792454697,1.3159333286775563,0.0,6.0432946523536515,12.835355124590837,0.0,-5.1046694212043615,-2.994155985977553,0.0,0.14671358064291207,-13.830560233525249,0.0,3.6759759485686923,0.024577456460561087,0.0,-2.7980307450187167,-4.978125942349956,0.0,-5.406331129255172,0.9768575000077899,0.0,-0.26036757498837604,-9.782717370374758,0.0,9.93214553204727,5.729749029573353,0.0,5.5593044182272715,6.043161016601422,0.0,14.629738411934024,1.5975206507064668,0.0
7.670681152105263,-6.028492486905021,0.0,-6.260588776135198,5.887171799823847,0.0,-4.080272649085566,4.78780441366861,0.0,-8.895479092981669,-7.4834235024127285,0.0,1.1816468466305827,8.926869072658485,0.0,-4.014942739066333,14.784529231047749,0.0,-0.6584822551157936,-1.9227794178314623,0.0,-8.05612966003902,-11.338892166294833,0.0,8.084343486280963,-1.4798152690387787,0.0,9.757072832654236,1.251125211672841,0.0,5.9980985713478745,12.617137602847846,0.0,-4.985152437080299,-2.8550572168399215,0.0,0.26336757971177904,-13.598200048505122,0.0,3.5063192080391787,0.14644475665451095,0.0,-2.735124679135641,-4.871213140446271,0.0,-5.410207556767323,1.3109152674203501,0.0,-0.4079590373936329,-9.772080031677369,0.0,9.736945932918054,5.680733538338666,0.0,5.372934019098168,5.87896533725433,0.0,14.333139583438365,1.632027951355883,0.0
7.2648959314768025,-6.014722091998041,0.0,-5.680541221415863,5.984110510411975,0.0,-3.8555426453177684,4.3942710977168415,0.0,-9.22729536744287,-7.624189864888313,0.0,1.1431935909030484,8.892589148398685,0.0,-4.260867670920892,14.653059983004972,0.0,-0.4390714789698361,-1.877143751163938,0.0,-7.770318210076651,-11.554033136044984,0.0,8.166421980656963,-1.5890543773726158,0.0,10.04289912532891,1.405464924720743,0.0,5.948441048442202,12.54482392166087,0.0,-5.126813224031552,-3.0254166016497592,0.0,0.19257415743201134,-13.485307455296882,0.0,3.6132655137662355,0.4360506877788166,0.0,-2.8467105198869147,-5.038473328278605,0.0,-5.17186056948738,1.0985146822746505,0.0,-0.2955282710437631,-9.85404598473172,0.0,9.784410495546895,5.567321957646572,0.0,5.563602765749799,5.8504251424216065,0.0,14.41810285186122,1.6840659764365544,0.0
7.323308136480546,-6.167088294851927,0.0,-5.994996429907561,6.1334283717223865,0.0,-3.8764163714504876,4.40934474007544,0.0,-9.157356041045263,-7.41116338323469,0.0,0.8046931548395762,8.962784937491449,0.0,-4.364162287867884,14.24859505401922,0.0,-0.6565277960458579,-1.7568287212092402,0.0,-7.593600863260368,-11.97051602718723,0.0,8.087636594315997,-1.777773217684808,0.0,9.775423224797542,1.2238790456481021,0.0,5.422336947159954,12.465945061257544,0.0,-5.633990351242137,-3.3271652634115587,0.0,0.2661358185880064,-13.279127336247065,0.0,3.6111168413713983,0.5390685630694284,0.0,-3.0817031583035686,-5.083235989090948,0.0,-5.013452081777562,1.278680236389306,0.0,-0.32704027064604696,-9.988584795609045,0.0,9.342931317497822,5.227076411776105,0.0,5.574455594852791,5.7358698781829345,0.0,14.62465994722859,1.7029395160003387,0.0
7.12123135291123,-6.262171223927743,0.0,-6.232803402112718,6.261509615056719,0.0,-4.208793185252981,4.458249191020017,0.0,-8.912106841315321,-6.928004937918263,0.0,0.9417069489354797,8.630842689762789,0.0,-4.161852760115045,14.024448410456975,0.0,-0.6268361299778645,-1.51076626957402,0.0,-7.700085243068754,-11.874456002645106,0.0,8.593674044509534,-1.552411460252645,0.0,9.563875933745129,1.1256570550399279,0.0,5.43266999836355,12.49040908468961,0.0,-5.632660885395933,-3.1803069665753503,0.0,-0.08773300175950016,-13.149381223573439,0.0,3.4096804683503117,0.7601434317661186,0.0,-3.2034590541778813,-4.9622851837488255,0.0,-5.390406451123068,1.2673434599834876,0.0,-0.18536562927446312,-10.122533737084002,0.0,9.322262748197414,5.016160532231132,0.0,5.6012077082223986,5.512433486086489,0.0,14.472607219387628,1.4546552323832054,0.0
6.801388344920426,-6.144944282438414,0.0,-6.540769381251563,6.12568718830517,0.0,-4.27684467171745,4.764469721140656,0.0,-9.015314214404455,-7.231526461749145,0.0,1.0753996749671968,8.785620070905933,0.0,-4.203544039403484,13.968689793269803,0.0,-0.39609911290292044,-1.5834669914199728,0.0,-7.61192225345022,-11.840068363422526,0.0,8.620252118321178,-1.3968042439958333,0.0,9.770341145694562,0.879395145878817,0.0,5.796458843235655,12.292351070885662,0.0,-5.115825869969529,-2.680053596595732,0.0,0.1576985526495034,-13.405044456393929,0.0,3.2573791134206567,0.7552229676207861,0.0,-3.3731286210977123,-5.246391271850691,0.0,-5.408072348104957,1.4140421628564215,0.0,-0.2884493077414394,-10.144890528410937,0.0,9.315777540002541,5.0502268747567856,0.0,5.427145805558425,5.15453204910079,0.0,14.354039334484181,1.5909899891689563,0.0
7.035224642666945,-6.183016009149086,0.0,-6.608682408178116,6.275893924488715,0.0,-4.446514978155231,4.697625478242672,0.0,-9.088076584085902,-7.242988559279545,0.0,1.0299961553626533,8.782560616645796,0.0,-3.9424190305265894,13.540323750111142,0.0,-0.6798389984164197,-1.338567803016561,0.0,-7.817295097907051,-11.540296080313354,0.0,8.53095359850248,-1.3679368774773324,0.0,9.771867147301483,1.3062607086584213,0.0,5.597109227038634,12.13528273776288,0.0,-4.676125762410869,-2.901589311678781,0.0,0.2495614586369086,-13.651932700607109,0.0,3.3262516362054164,0.7116919361066875,0.0,-3.2416622469820346,-5.368922901587276,0.0,-5.467091383999957,1.1741410435411126,0.0,-0.2387622883484331,-9.849169666584485,0.0,9.270267287047037,5.290500891924139,0.0,5.431918948279315,5.1898818734529675,0.0,14.373254186426239,1.7020301009186725,0.0
7.048424911397756,-6.259130298715859,0.0,-6.6063431707893985,6.337804852548201,0.0,-4.515716825648335,4.678941133449444,0.0,-8.90203496973423,-6.778827794817293,0.0,1.3330648906014142,8.830901112882456,0.0,-3.9483510873073153,13.345690113053795,0.0,-0.4265849913010474,-1.2094792850530054,0.0,-7.548461818796519,-11.325893979561748,0.0,8.40734436724153,-1.5366065752301794,0.0,9.719812222687995,1.3531951762518135,0.0,5.945829970510638,12.329685960134416,0.0,-4.792598719728344,-2.9543304159933537,0.0,-0.07679678919008048,-13.808684719929053,0.0,3.5878377601470053,0.7306149740649405,0.0,-3.114087655474342,-5.4116228747304636,0.0,-5.261070105622099,1.4492793201502547,0.0,-0.31866287443341784,-9.52749194458429,0.0,9.073645278199189,5.183794465932509,0.0,5.3974665691023835,5.378729006420294,0.0,14.368904757881229,1.7108548061220914,0.0
7.01914582774804,-6.233735198555766,0.0,-6.761689429109488,5.895344822657707,0.0,-4.347197568284645,4.954083016946381,0.0,-9.158271454555964,-6.966279248637051,0.0,1.5531649457638097,9.16417505901622,0.0,-3.9251060514556415,13.202302931653794,0.0,-0.4014624318628815,-1.3170661641162325,0.0,-7.553790162548269,-11.099980486643314,0.0,8.31944504474134,-1.4719182754722717,0.0,9.695506879864254,1.52375552024219,0.0,6.08906389360986,12.238487928512669,0.0,-4.504003444719452,-2.636002373213927,0.0,-0.24627656378440319,-13.638411420920406,0.0,3.862337299266089,0.7469660235124916,0.0,-2.8233012923196625,-5.1554135505950605,0.0,-5.025743817930449,1.2678840331884078,0.0,-0.26285303845649355,-9.76817470444608,0.0,9.29820856711247,5.450969816826769,0.0,5.499248381836368,5.538972230275873,0.0,14.101329780023102,1.5092308872969151,0.0
7.204298224296787,-6.920276210401133,0.0,-6.8206717005749065,5.641883242886054,0.0,-4.631507690149734,5.076614196683972,0.0,-8.83782007088391,-6.832022025598495,0.0,1.7971988499447296,9.032810228942537,0.0,-3.902148783553583,13.186915467755767,0.0,-0.15471527164068244,-0.8065574243484913,0.0,-7.183026695939479,-10.762952767304167,0.0,8.123241692754467,-1.061443618381396,0.0,9.691380178451354,1.5366071659985314,0.0,5.95562592667816,11.972419700763247,0.0,-4.3799685919815845,-3.2048117117693877,0.0,0.24516085111708777,-13.4723248557606,0.0,3.9663124238800416,0.8735500886551074,0.0,-2.8203272129369092,-4.935626032825525,0.0,-4.779299415668196,1.4798927160399944,0.0,-0.3374231244171151,-9.750961863116695,0.0,9.247511707877017,5.62728978969452,0.0,5.428160813836737,5.3924683944077785,0.0,14.117046657275576,1.2835968468326338,0.0
